id,date,prcp,tmin
CD000064706,2010-04-25,NA,261
CD000064706,2010-04-26,NA,NA
CD000064706,2010-04-27,NA,279
CD000064706,2010-04-28,NA,259
CD000064706,2010-04-29,NA,NA
CD000064706,2010-04-30,130,231
CD000064706,2010-05-01,NA,NA
CD000064706,2010-05-02,361,221
CD000064706,2010-05-03,0,NA
CD000064706,2010-05-04,NA,268
CD000064706,2010-05-05,NA,245
CD000064706,2010-05-06,NA,NA
CD000064706,2010-05-07,89,223
CD000064706,2010-05-08,0,254
CD000064706,2010-05-09,NA,NA
CD000064706,2010-05-10,NA,247
CD000064706,2010-05-11,NA,268
CD000064706,2010-05-12,NA,NA
CD000064706,2010-05-13,NA,NA
CD000064706,2010-05-14,201,195
CD000064706,2010-05-15,0,246
CD000064706,2010-05-16,NA,263
CD000064706,2010-05-17,NA,247
CD000064706,2010-05-18,109,225
CD000064706,2010-05-19,10,255
CD000064706,2010-05-20,99,245
CD000064706,2010-05-21,531,210
CD000064706,2010-05-22,0,257
CD000064706,2010-05-23,NA,230
CD000064706,2010-05-24,NA,260
CD000064706,2010-05-25,NA,257
CD000064706,2010-05-26,NA,NA
CD000064706,2010-05-27,30,237
CD000064706,2010-05-28,10,246
CD000064706,2010-05-29,0,236
CD000064706,2010-05-30,NA,NA
CD000064706,2010-05-31,NA,NA
CD000064706,2010-06-01,NA,255
CD000064706,2010-06-02,89,234
CD000064706,2010-06-03,3,225
CD000064706,2010-06-04,0,232
CD000064706,2010-06-05,NA,260
CD000064706,2010-06-06,99,205
CD000064706,2010-06-07,30,225
CD000064706,2010-06-08,0,NA
CD000064706,2010-06-09,180,220
CD000064706,2010-06-10,0,NA
CD000064706,2010-06-11,NA,NA
CD000064706,2010-06-12,NA,NA
CD000064706,2010-06-13,NA,240
CD000064706,2010-06-14,NA,247
CD000064706,2010-06-15,NA,255
CD000064706,2010-06-16,NA,226
CD000064706,2010-06-17,NA,227
CD000064706,2010-06-18,NA,236
CD000064706,2010-06-19,NA,NA
CD000064706,2010-06-20,NA,246
CD000064706,2010-06-21,NA,NA
CD000064706,2010-06-22,NA,NA
CD000064706,2010-06-23,119,226
CD000064706,2010-06-24,20,245
CD000064706,2010-06-25,0,NA
CD000064706,2010-06-26,30,236
CD000064706,2010-06-27,5,220
CD000064706,2010-06-28,0,225
CD000064706,2010-06-29,NA,235
CD000064706,2010-06-30,NA,240
CD000064706,2010-07-01,NA,NA
CD000064706,2010-07-02,NA,NA
CD000064706,2010-07-03,259,218
CD000064706,2010-07-04,NA,NA
CD000064706,2010-07-05,NA,NA
CD000064706,2010-07-06,51,223
CD000064706,2010-07-07,0,240
CD000064706,2010-07-08,NA,NA
CD000064706,2010-07-09,NA,NA
CD000064706,2010-07-10,NA,NA
CD000064706,2010-07-11,NA,NA
CD000064706,2010-07-12,191,NA
CD000064706,2010-07-13,NA,NA
CD000064706,2010-07-14,NA,NA
CD000064706,2010-07-15,NA,NA
CD000064706,2010-07-16,NA,NA
CD000064706,2010-07-17,NA,NA
CD000064706,2010-07-18,NA,NA
CD000064706,2010-07-19,NA,NA
CD000064706,2010-07-20,NA,NA
CD000064706,2010-07-21,NA,230
CD000064706,2010-07-22,NA,NA
CD000064706,2010-07-23,211,220
CD000064706,2010-07-24,0,221
CD000064706,2010-07-25,NA,218
CD000064706,2010-07-26,NA,NA
CD000064706,2010-07-27,10,221
CD000064706,2010-07-28,NA,NA
CD000064706,2010-07-29,71,216
CD000064706,2010-07-30,NA,NA
CD000064706,2010-07-31,NA,NA
CD000064706,2010-08-01,NA,NA
CD000064706,2010-08-02,320,NA
CD000064706,2010-08-03,NA,NA
CD000064706,2010-08-04,NA,223
CD000064706,2010-08-05,NA,NA
CD000064706,2010-08-06,NA,215
CD000064706,2010-08-07,211,224
CD000064706,2010-08-08,0,NA
CD000064706,2010-08-09,30,220
CD000064706,2010-08-10,140,225
CD000064706,2010-08-11,10,235
CD000064706,2010-08-12,249,205
CD000064706,2010-08-13,191,NA
CD000064706,2010-08-14,0,225
CD000064706,2010-08-15,NA,228
CD000064706,2010-08-16,259,216
CD000064706,2010-08-17,0,228
CD000064706,2010-08-18,NA,230
CD000064706,2010-08-19,231,199
CD000064706,2010-08-20,5,224
CD000064706,2010-08-21,0,236
CD000064706,2010-08-22,119,NA
CD000064706,2010-08-23,391,210
CD000064706,2010-08-24,419,203
CD000064706,2010-08-25,0,210
CD000064706,2010-08-26,NA,229
CD000064706,2010-08-27,0,226
CD000064706,2010-08-28,3,220
CD000064706,2010-08-29,0,219
CD000064706,2010-08-30,10,209
CD000064706,2010-08-31,0,225
CD000064706,2010-09-01,79,230
CD000064706,2010-09-02,41,NA
CD000064706,2010-09-03,259,212
CD000064706,2010-09-04,170,205
CD000064706,2010-09-05,NA,NA
CD000064706,2010-09-06,89,220
CD000064706,2010-09-07,41,229
CD000064706,2010-09-08,20,227
CD000064706,2010-09-09,20,225
CD000064706,2010-09-10,NA,NA
CD000064706,2010-09-11,109,209
CD000064706,2010-09-12,0,220
CD000064706,2010-09-13,20,208
CD000064706,2010-09-14,20,204
CD000064706,2010-09-15,0,233
CD000064706,2010-09-16,NA,209
CD000064706,2010-09-17,NA,208
CD000064706,2010-09-18,NA,234
CD000064706,2010-09-19,NA,220
CD000064706,2010-09-20,99,219
CD000064706,2010-09-21,0,216
CD000064706,2010-09-22,211,210
CD000064706,2010-09-23,0,230
CD000064706,2010-09-24,10,NA
CD000064706,2010-09-25,0,NA
CD000064706,2010-09-26,99,215
CD000064706,2010-09-27,79,198
CD000064706,2010-09-28,0,224
CD000064706,2010-09-29,460,205
CD000064706,2010-09-30,0,235
CD000064706,2010-10-01,30,215
CD000064706,2010-10-02,0,234
CD000064706,2010-10-03,NA,NA
CD000064706,2010-10-04,NA,216
CD000064706,2010-10-05,749,210
CD000064706,2010-10-06,0,205
CD000064706,2010-10-07,NA,230
CD000064706,2010-10-08,NA,NA
CD000064706,2010-10-09,0,210
CD000064706,2010-10-10,NA,NA
CD000064706,2010-10-11,41,220
CD000064706,2010-10-12,10,224
CD000064706,2010-10-13,51,230
CD000064706,2010-10-14,30,215
CD000064706,2010-10-15,0,NA
CD000064706,2010-10-16,NA,220
CD000064706,2010-10-17,30,215
CD000064706,2010-10-18,0,235
CD000064706,2010-10-19,NA,227
CD000064706,2010-10-20,NA,230
CD000064706,2010-10-21,NA,246
CD000064706,2010-10-22,191,211
CD000064706,2010-10-23,5,NA
CD000064706,2010-10-24,20,216
CD000064706,2010-10-25,0,218
CD000064706,2010-10-26,NA,229
CD000064706,2010-10-27,NA,215
CD000064706,2010-10-28,10,225
CD000064706,2010-10-29,0,230
CD000064706,2010-10-30,NA,224
CD000064706,2010-10-31,NA,NA
CD000064706,2010-11-01,NA,234
CD000064706,2010-11-02,NA,225
CD000064706,2010-11-03,NA,214
CD000064706,2010-11-04,NA,210
CD000064706,2010-11-05,NA,215
CD000064706,2010-11-06,NA,229
CD000064706,2010-11-07,NA,214
CD000064706,2010-11-08,NA,229
CD000064706,2010-11-09,61,225
CD000064706,2010-11-10,0,236
CD000064706,2010-11-11,NA,216
CD000064706,2010-11-12,NA,196
CD000064706,2010-11-13,NA,170
CD000064706,2010-11-14,NA,168
CD000064706,2010-11-15,NA,205
CD000064706,2010-11-16,NA,214
CD000064706,2010-11-17,NA,203
CD000064706,2010-11-18,NA,200
CD000064706,2010-11-19,NA,201
CD000064706,2010-11-20,NA,NA
CD000064706,2010-11-21,NA,184
CD000064706,2010-11-22,NA,179
CD000064706,2010-11-23,NA,198
CD000064706,2010-11-24,NA,192
CD000064706,2010-11-25,NA,190
CD000064706,2010-11-26,NA,211
CD000064706,2010-11-27,NA,206
CD000064706,2010-11-28,NA,185
CD000064706,2010-11-29,NA,186
CD000064706,2010-11-30,NA,173
CD000064706,2010-12-01,NA,175
CD000064706,2010-12-02,NA,174
CD000064706,2010-12-03,NA,195
CD000064706,2010-12-04,NA,181
CD000064706,2010-12-05,NA,179
CD000064706,2010-12-06,NA,160
CD000064706,2010-12-07,NA,175
CD000064706,2010-12-08,NA,124
CD000064706,2010-12-09,NA,140
CD000064706,2010-12-10,NA,150
CD000064706,2010-12-11,NA,130
CD000064706,2010-12-12,NA,136
CD000064706,2010-12-13,NA,149
CD000064706,2010-12-14,NA,NA
CD000064706,2010-12-15,NA,165
CD000064706,2010-12-16,NA,165
CD000064706,2010-12-17,NA,156
CD000064706,2010-12-18,NA,152
CD000064706,2010-12-19,NA,157
CD000064706,2010-12-20,NA,150
CD000064706,2010-12-21,NA,146
CD000064706,2010-12-22,NA,143
CD000064706,2010-12-23,NA,NA
CD000064706,2010-12-24,NA,146
CD000064706,2010-12-25,NA,162
CD000064706,2010-12-26,NA,180
CD000064706,2010-12-27,NA,156
CD000064706,2010-12-28,NA,NA
CD000064706,2010-12-29,NA,NA
CD000064706,2010-12-30,NA,125
CD000064706,2010-12-31,NA,118
CD000064706,2011-01-01,NA,146
CD000064706,2011-01-02,NA,162
CD000064706,2011-01-03,NA,160
CD000064706,2011-01-04,NA,160
CD000064706,2011-01-05,NA,149
CD000064706,2011-01-06,NA,155
CD000064706,2011-01-07,NA,144
CD000064706,2011-01-08,NA,NA
CD000064706,2011-01-09,NA,160
CD000064706,2011-01-10,NA,124
CD000064706,2011-01-11,NA,134
CD000064706,2011-01-12,NA,134
CD000064706,2011-01-13,NA,NA
CD000064706,2011-01-14,NA,165
CD000064706,2011-01-15,NA,NA
CD000064706,2011-01-16,NA,NA
CD000064706,2011-01-17,NA,155
CD000064706,2011-01-18,NA,124
CD000064706,2011-01-19,NA,124
CD000064706,2011-01-20,NA,140
CD000064706,2011-01-21,NA,NA
CD000064706,2011-01-22,NA,172
CD000064706,2011-01-23,NA,162
CD000064706,2011-01-24,NA,170
CD000064706,2011-01-25,NA,182
CD000064706,2011-01-26,NA,170
CD000064706,2011-01-27,NA,NA
CD000064706,2011-01-28,NA,206
CD000064706,2011-01-29,NA,NA
CD000064706,2011-01-30,NA,NA
CD000064706,2011-01-31,NA,186
CD000064706,2011-02-01,NA,183
CD000064706,2011-02-02,NA,NA
CD000064706,2011-02-03,NA,NA
CD000064706,2011-02-04,NA,NA
CD000064706,2011-02-05,NA,NA
CD000064706,2011-02-06,NA,210
CD000064706,2011-02-07,NA,230
CD000064706,2011-02-08,NA,NA
CD000064706,2011-02-09,NA,NA
CD000064706,2011-02-10,NA,228
CD000064706,2011-02-11,NA,200
CD000064706,2011-02-12,NA,190
CD000064706,2011-02-13,NA,224
CD000064706,2011-02-14,NA,202
CD000064706,2011-02-15,NA,NA
CD000064706,2011-02-16,NA,195
CD000064706,2011-02-17,NA,NA
CD000064706,2011-02-18,NA,NA
CD000064706,2011-02-19,NA,190
CD000064706,2011-02-20,NA,210
CD000064706,2011-02-21,NA,213
CD000064706,2011-02-22,NA,235
CD000064706,2011-02-23,NA,255
CD000064706,2011-02-24,NA,220
CD000064706,2011-02-25,NA,NA
CD000064706,2011-02-26,NA,NA
CD000064706,2011-02-27,NA,NA
CD000064706,2011-02-28,NA,NA
CD000064706,2011-03-01,NA,NA
CD000064706,2011-03-02,NA,NA
CD000064706,2011-03-03,NA,NA
CD000064706,2011-03-04,NA,NA
CD000064706,2011-03-05,NA,NA
CD000064706,2011-03-06,NA,NA
CD000064706,2011-03-07,NA,NA
CD000064706,2011-03-08,NA,205
CD000064706,2011-03-09,NA,200
CD000064706,2011-03-10,NA,213
CD000064706,2011-03-11,NA,209
CD000064706,2011-03-12,NA,203
CD000064706,2011-03-13,NA,NA
CD000064706,2011-03-14,NA,204
CD000064706,2011-03-15,NA,223
CD000064706,2011-03-16,NA,190
CD000064706,2011-03-17,NA,185
CD000064706,2011-03-18,NA,184
CD000064706,2011-03-19,NA,195
CD000064706,2011-03-20,NA,193
CD000064706,2011-03-21,NA,193
CD000064706,2011-03-22,NA,208
CD000064706,2011-03-23,NA,262
CD000064706,2011-03-24,NA,248
CD000064706,2011-03-25,NA,NA
CD000064706,2011-03-26,NA,254
CD000064706,2011-03-27,NA,NA
CD000064706,2011-03-28,NA,239
CD000064706,2011-03-29,NA,220
CD000064706,2011-03-30,NA,206
CD000064706,2011-03-31,NA,205
CD000064706,2011-04-01,NA,210
CD000064706,2011-04-02,NA,274
CD000064706,2011-04-03,NA,280
CD000064706,2011-04-04,NA,NA
CD000064706,2011-04-05,NA,210
CD000064706,2011-04-06,NA,260
CD000064706,2011-04-07,NA,231
CD000064706,2011-04-08,NA,226
CD000064706,2011-04-09,NA,NA
CD000064706,2011-04-10,NA,NA
CD000064706,2011-04-11,NA,NA
CD000064706,2011-04-12,NA,NA
CD000064706,2011-04-13,NA,NA
CD000064706,2011-04-14,NA,245
CD000064706,2011-04-15,NA,280
CD000064706,2011-04-16,NA,278
CD000064706,2011-04-17,NA,274
CD000064706,2011-04-18,NA,263
CD000064706,2011-04-19,NA,283
CD000064706,2011-04-20,NA,226
CD000064706,2011-04-21,NA,267
CD000064706,2011-04-22,NA,273
CD000064706,2011-04-23,0,258
CD000064706,2011-04-24,NA,270
CD000064706,2011-04-25,NA,260
CD000064706,2011-04-26,119,218
CD000064706,2011-04-27,0,255
CD000064706,2011-04-28,NA,254
CD000064706,2011-04-29,0,NA
CD000064706,2011-04-30,NA,NA
CD000064706,2011-05-01,NA,NA
CD000064706,2011-05-02,NA,262
CD000064706,2011-05-03,NA,273
CD000064706,2011-05-04,NA,260
CD000064706,2011-05-05,10,239
CD000064706,2011-05-06,NA,NA
CD000064706,2011-05-07,NA,NA
CD000064706,2011-05-08,NA,272
CD000064706,2011-05-09,NA,NA
CD000064706,2011-05-10,NA,269
CD000064706,2011-05-11,NA,254
CD000064706,2011-05-12,NA,243
CD000064706,2011-05-13,NA,NA
CD000064706,2011-05-14,NA,NA
CD000064706,2011-05-15,NA,NA
CD000064706,2011-05-16,NA,246
CD000064706,2011-05-17,NA,270
CD000064706,2011-05-18,0,275
CD000064706,2011-05-19,NA,NA
CD000064706,2011-05-20,NA,238
CD000064706,2011-05-21,NA,254
CD000064706,2011-05-22,NA,250
CD000064706,2011-05-23,NA,264
CD000064706,2011-05-24,NA,NA
CD000064706,2011-05-25,99,198
CD000064706,2011-05-26,0,234
CD000064706,2011-05-27,NA,NA
CD000064706,2011-05-28,NA,NA
CD000064706,2011-05-29,NA,216
CD000064706,2011-05-30,NA,256
CD000064706,2011-05-31,NA,254
CD000064706,2011-06-01,NA,243
CD000064706,2011-06-02,NA,NA
CD000064706,2011-06-03,NA,275
CD000064706,2011-06-04,10,259
CD000064706,2011-06-05,NA,NA
CD000064706,2011-06-06,NA,NA
CD000064706,2011-06-07,NA,NA
CD000064706,2011-06-08,NA,247
CD000064706,2011-06-09,NA,273
CD000064706,2011-06-10,NA,NA
CD000064706,2011-06-11,NA,NA
CD000064706,2011-06-12,NA,NA
CD000064706,2011-06-13,NA,NA
CD000064706,2011-06-14,NA,NA
CD000064706,2011-06-15,NA,243
CD000064706,2011-06-16,NA,255
CD000064706,2011-06-17,269,205
CD000064706,2011-06-18,0,230
CD000064706,2011-06-19,170,204
CD000064706,2011-06-20,0,NA
CD000064706,2011-06-21,NA,244
CD000064706,2011-06-22,211,171
CD000064706,2011-06-23,NA,NA
CD000064706,2011-06-24,0,NA
CD000064706,2011-06-25,8,223
CD000064706,2011-06-26,0,231
CD000064706,2011-06-27,NA,244
CD000064706,2011-06-28,30,225
CD000064706,2011-06-29,NA,NA
CD000064706,2011-06-30,NA,234
CD000064706,2011-07-01,NA,235
CD000064706,2011-07-02,391,203
CD000064706,2011-07-03,NA,NA
CD000064706,2011-07-04,NA,NA
CD000064706,2011-07-05,NA,224
CD000064706,2011-07-06,NA,240
CD000064706,2011-07-07,NA,235
CD000064706,2011-07-08,NA,NA
CD000064706,2011-07-09,109,215
CD000064706,2011-07-10,191,208
CD000064706,2011-07-11,8,219
CD000064706,2011-07-12,0,235
CD000064706,2011-07-13,NA,228
CD000064706,2011-07-14,NA,NA
CD000064706,2011-07-15,NA,228
CD000064706,2011-07-16,NA,NA
CD000064706,2011-07-17,NA,NA
CD000064706,2011-07-18,NA,NA
CD000064706,2011-07-19,NA,NA
CD000064706,2011-07-20,NA,NA
CD000064706,2011-07-21,NA,NA
CD000064706,2011-07-22,5,217
CD000064706,2011-07-23,0,240
CD000064706,2011-07-24,51,227
CD000064706,2011-07-25,NA,NA
CD000064706,2011-07-26,NA,NA
CD000064706,2011-07-27,NA,241
CD000064706,2011-07-28,NA,215
CD000064706,2011-07-29,NA,224
CD000064706,2011-07-30,NA,NA
CD000064706,2011-07-31,NA,NA
CD000064706,2011-08-01,NA,NA
CD000064706,2011-08-02,10,200
CD000064706,2011-08-03,89,214
CD000064706,2011-08-04,0,231
CD000064706,2011-08-05,51,219
CD000064706,2011-08-06,0,234
CD000064706,2011-08-07,909,213
CD000064706,2011-08-08,0,226
CD000064706,2011-08-09,NA,228
CD000064706,2011-08-10,20,220
CD000064706,2011-08-11,20,215
CD000064706,2011-08-12,61,212
CD000064706,2011-08-13,41,221
CD000064706,2011-08-14,231,219
CD000064706,2011-08-15,470,214
CD000064706,2011-08-16,0,231
CD000064706,2011-08-17,NA,NA
CD000064706,2011-08-18,NA,211
CD000064706,2011-08-19,NA,NA
CD000064706,2011-08-20,361,215
CD000064706,2011-08-21,5,206
CD000064706,2011-08-22,0,233
CD000064706,2011-08-23,99,215
CD000064706,2011-08-24,0,201
CD000064706,2011-08-25,NA,NA
CD000064706,2011-08-26,249,214
CD000064706,2011-08-27,231,206
CD000064706,2011-08-28,0,223
CD000064706,2011-08-29,NA,236
CD000064706,2011-08-30,340,195
CD000064706,2011-08-31,30,215
CD000064706,2011-09-01,0,230
CD000064706,2011-09-02,10,220
CD000064706,2011-09-03,930,NA
CD000064706,2011-09-04,51,220
CD000064706,2011-09-05,41,214
CD000064706,2011-09-06,0,221
CD000064706,2011-09-07,201,212
CD000064706,2011-09-08,0,NA
CD000064706,2011-09-09,381,208
CD000064706,2011-09-10,30,225
CD000064706,2011-09-11,249,208
CD000064706,2011-09-12,8,208
CD000064706,2011-09-13,3,229
CD000064706,2011-09-14,269,205
CD000064706,2011-09-15,0,NA
CD000064706,2011-09-16,10,NA
CD000064706,2011-09-17,180,NA
CD000064706,2011-09-18,0,214
CD000064706,2011-09-19,130,224
CD000064706,2011-09-20,0,229
CD000064706,2011-09-21,5,215
CD000064706,2011-09-22,119,202
CD000064706,2011-09-23,0,213
CD000064706,2011-09-24,NA,226
CD000064706,2011-09-25,211,219
CD000064706,2011-09-26,0,232
CD000064706,2011-09-27,NA,217
CD000064706,2011-09-28,NA,222
CD000064706,2011-09-29,NA,NA
CD000064706,2011-09-30,NA,228
CD000064706,2011-10-01,150,214
CD000064706,2011-10-02,0,232
CD000064706,2011-10-03,NA,NA
CD000064706,2011-10-04,109,200
CD000064706,2011-10-05,0,234
CD000064706,2011-10-06,NA,NA
CD000064706,2011-10-07,71,225
CD000064706,2011-10-08,0,223
CD000064706,2011-10-09,NA,229
CD000064706,2011-10-10,NA,223
CD000064706,2011-10-11,NA,230
CD000064706,2011-10-12,NA,224
CD000064706,2011-10-13,NA,NA
CD000064706,2011-10-14,NA,NA
CD000064706,2011-10-15,NA,228
CD000064706,2011-10-16,NA,224
CD000064706,2011-10-17,NA,226
CD000064706,2011-10-18,NA,229
CD000064706,2011-10-19,NA,232
CD000064706,2011-10-20,NA,220
CD000064706,2011-10-21,NA,220
CD000064706,2011-10-22,NA,216
CD000064706,2011-10-23,NA,221
CD000064706,2011-10-24,NA,232
CD000064706,2011-10-25,NA,NA
CD000064706,2011-10-26,NA,190
CD000064706,2011-10-27,NA,199
CD000064706,2011-10-28,NA,214
CD000064706,2011-10-29,NA,NA
CD000064706,2011-10-30,NA,223
CD000064706,2011-10-31,NA,219
CD000064706,2011-11-01,NA,215
CD000064706,2011-11-02,NA,222
CD000064706,2011-11-03,NA,214
CD000064706,2011-11-04,NA,186
CD000064706,2011-11-05,NA,185
CD000064706,2011-11-06,NA,NA
CD000064706,2011-11-07,NA,199
CD000064706,2011-11-08,NA,200
CD000064706,2011-11-09,NA,185
CD000064706,2011-11-10,NA,172
CD000064706,2011-11-11,NA,171
CD000064706,2011-11-12,NA,166
CD000064706,2011-11-13,NA,206
CD000064706,2011-11-14,NA,194
CD000064706,2011-11-15,NA,NA
CD000064706,2011-11-16,NA,172
CD000064706,2011-11-17,NA,174
CD000064706,2011-11-18,NA,190
CD000064706,2011-11-19,NA,194
CD000064706,2011-11-20,NA,174
CD000064706,2011-11-21,NA,169
CD000064706,2011-11-22,NA,NA
CD000064706,2011-11-23,NA,149
CD000064706,2011-11-24,NA,151
CD000064706,2011-11-25,NA,152
CD000064706,2011-11-26,NA,151
CD000064706,2011-11-27,NA,155
CD000064706,2011-11-28,NA,137
CD000064706,2011-11-29,NA,135
CD000064706,2011-11-30,NA,142
CD000064706,2011-12-01,NA,138
CD000064706,2011-12-02,NA,140
CD000064706,2011-12-03,NA,145
CD000064706,2011-12-04,NA,134
CD000064706,2011-12-05,NA,132
CD000064706,2011-12-06,NA,150
CD000064706,2011-12-07,NA,147
CD000064706,2011-12-08,NA,134
CD000064706,2011-12-09,NA,131
CD000064706,2011-12-10,NA,136
CD000064706,2011-12-11,NA,175
CD000064706,2011-12-12,NA,138
CD000064706,2011-12-13,NA,112
CD000064706,2011-12-14,NA,129
CD000064706,2011-12-15,NA,130
CD000064706,2011-12-16,NA,147
CD000064706,2011-12-17,NA,140
CD000064706,2011-12-18,NA,151
CD000064706,2011-12-19,NA,149
CD000064706,2011-12-20,NA,157
CD000064706,2011-12-21,NA,NA
CD000064706,2011-12-22,NA,130
CD000064706,2011-12-23,NA,146
CD000064706,2011-12-24,NA,152
CD000064706,2011-12-25,NA,154
CD000064706,2011-12-26,NA,155
CD000064706,2011-12-27,NA,NA
CD000064706,2011-12-28,NA,NA
CD000064706,2011-12-29,NA,164
CD000064706,2011-12-30,NA,164
CD000064706,2011-12-31,NA,172
CD000064706,2012-01-01,NA,NA
CD000064706,2012-01-02,NA,165
CD000064706,2012-01-03,NA,NA
CD000064706,2012-01-04,NA,193
CD000064706,2012-01-05,NA,166
CD000064706,2012-01-06,NA,165
CD000064706,2012-01-07,NA,176
CD000064706,2012-01-08,NA,NA
CD000064706,2012-01-09,NA,139
CD000064706,2012-01-10,NA,142
CD000064706,2012-01-11,NA,NA
CD000064706,2012-01-12,NA,NA
CD000064706,2012-01-13,NA,NA
CD000064706,2012-01-14,NA,154
CD000064706,2012-01-15,NA,130
CD000064706,2012-01-16,NA,118
CD000064706,2012-01-17,NA,144
CD000064706,2012-01-18,NA,157
CD000064706,2012-01-19,NA,160
CD000064706,2012-01-20,NA,160
CD000064706,2012-01-21,NA,NA
CD000064706,2012-01-22,NA,NA
CD000064706,2012-01-23,NA,NA
CD000064706,2012-01-24,NA,NA
CD000064706,2012-01-25,NA,NA
CD000064706,2012-01-26,NA,169
CD000064706,2012-01-27,NA,174
CD000064706,2012-01-28,NA,181
CD000064706,2012-01-29,NA,179
CD000064706,2012-01-30,NA,184
CD000064706,2012-01-31,NA,178
CD000064706,2012-02-01,NA,195
CD000064706,2012-02-02,NA,193
CD000064706,2012-02-03,NA,175
CD000064706,2012-02-04,NA,NA
CD000064706,2012-02-05,NA,186
CD000064706,2012-02-06,NA,185
CD000064706,2012-02-07,NA,205
CD000064706,2012-02-08,NA,NA
CD000064706,2012-02-09,NA,220
CD000064706,2012-02-10,NA,215
CD000064706,2012-02-11,NA,185
CD000064706,2012-02-12,NA,200
CD000064706,2012-02-13,NA,NA
CD000064706,2012-02-14,NA,202
