cityId,searchRadius,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex
19845,20000,552,284,655,398,47,91
19919,20000,956,431,777,1093,8,139
23473,20000,1321,1207,1153,2301,188,158
18646,20000,1111,753,1029,1737,90,199
18787,20000,202,109,226,101,16,100
18346,20000,1107,789,1054,2894,515,366
18054,20000,875,505,1139,2897,12,83
25591,30000,23,12,77,0,0,47
26621,20000,831,102,223,87,9,6
25261,50000,1692,1229,1700,1177,98,275
26517,20000,1378,1215,1197,864,64,82
143537,20000,1360,1207,1211,862,64,76
143516,50000,1686,1217,1698,1189,104,271
25208,20000,393,223,346,150,28,44
26044,20000,509,343,389,173,8,49
25969,20000,18,0,12,8,0,0
143683,20000,165,136,521,24,6,7
26749,20000,10,0,2,0,0,0
26195,20000,177,150,741,24,6,2
26128,20000,8,5,56,0,0,4
143679,20000,8,6,22,0,0,2
26331,20000,30,18,78,4,0,9
143651,20000,0,6,18,0,0,11
26335,20000,16,6,86,0,0,10
26547,20000,18,8,12,0,0,0
143629,20000,26,8,66,0,0,0
143613,20000,28,16,10,2,0,8
26561,20000,2,18,8,0,0,12
26460,20000,0,4,18,0,6,2
26037,20000,8,6,18,0,0,94
143612,20000,38,6,190,0,0,7
26788,20000,18,4,56,0,0,0
26661,20000,10,2,6,0,0,0
26181,20000,10,2,14,0,0,3
26609,20000,14,2,2,0,0,4
26078,50000,134,106,319,8,0,23
25982,50000,205,157,839,24,6,11
26208,30000,183,157,789,24,6,6
26488,30000,187,152,779,24,6,7
143587,20000,0,2,18,0,0,0
26903,50000,369,466,746,51,0,63
25957,20000,27,22,105,6,0,14
26549,20000,10,6,34,0,0,0
26482,20000,6,4,10,0,0,0
26052,20000,201,378,578,49,0,23
26351,20000,225,221,607,45,0,11
25981,20000,32,38,74,4,0,6
26535,20000,60,24,68,10,0,30
26193,20000,14,6,46,0,0,2
26562,20000,46,34,192,0,0,20
26456,20000,40,14,90,0,0,6
26017,20000,189,372,556,49,0,23
26581,30000,59,202,207,6,0,32
26413,20000,6,8,30,3,0,2
26260,20000,12,2,30,0,0,2
26545,20000,39,18,132,26,0,10
26639,30000,16,14,36,2,0,3
26163,20000,8,2,26,0,0,2
26284,20000,54,12,82,0,0,8
26553,20000,37,10,60,0,0,0
26396,20000,68,8,128,18,0,0
26093,20000,32,21,40,0,0,27
26919,20000,30,22,56,2,0,6
26367,20000,17,12,30,2,0,6
26170,20000,18,14,48,0,0,0
26837,20000,22,30,32,2,0,2
26511,20000,38,16,42,0,0,0
25990,20000,20,14,56,0,0,14
26501,20000,16,8,76,0,0,0
26276,30000,84,101,226,11,0,13
26700,20000,46,30,116,0,0,0
26666,20000,18,14,62,0,0,3
26637,20000,16,8,36,4,0,0
26598,20000,4,6,40,0,0,8
26601,20000,24,24,54,0,0,0
26813,20000,14,11,34,0,0,12
26821,20000,10,10,26,0,0,0
26769,20000,68,32,120,0,0,0
25932,20000,2,8,42,0,0,2
26122,20000,80,24,97,0,0,21
26146,20000,36,31,116,22,0,10
26706,30000,47,6,44,8,0,7
26467,20000,140,58,348,0,0,4
26246,20000,10,2,36,0,0,0
26630,20000,143,178,503,4,0,2
26850,20000,217,150,964,7,0,11
26855,20000,12,4,60,0,0,4
25971,50000,281,166,964,7,0,25
25942,20000,89,55,182,14,0,10
25991,20000,56,4,116,0,0,8
26734,20000,76,40,134,2,0,8
26464,20000,26,16,114,0,0,4
26742,20000,30,18,116,4,0,21
26233,20000,24,8,86,0,0,0
26882,20000,26,10,223,0,0,0
26005,20000,26,2,84,0,0,4
26597,50000,362,489,858,61,4,124
26397,20000,78,28,301,0,0,3
26173,20000,44,24,133,0,0,0
26386,20000,285,434,870,52,4,18
26840,20000,470,763,243,439,18,77
26243,20000,272,312,96,241,6,13
26865,20000,16,0,8,0,0,0
26362,20000,79,4,29,16,0,0
26442,20000,40,9,14,0,0,3
26154,20000,32,4,4,0,0,0
26127,20000,30,10,31,8,0,0
26654,20000,490,283,454,325,0,16
26543,50000,214,79,278,21,0,31
26805,20000,4,0,0,0,0,2
25976,20000,84,34,32,25,0,26
26257,20000,21,2,20,2,0,0
26064,20000,12,0,2,4,0,0
25938,20000,26,13,21,0,0,0
26197,20000,7,0,6,0,0,0
26314,20000,10,0,6,0,0,0
26079,50000,598,433,882,179,0,23
26183,20000,4,2,3,2,0,0
26092,20000,13,2,14,2,0,0
25956,20000,12,2,18,0,0,0
26675,20000,24,40,35,9,0,0
26400,50000,598,433,864,177,0,23
26312,20000,4,23,42,0,0,210
26375,20000,29,0,6,14,0,0
25954,20000,14,0,0,2,0,2
26892,20000,23,6,29,4,0,0
25998,20000,50,0,22,14,0,0
26825,20000,8,0,54,0,0,0
26819,20000,987,48,188,54,0,8
26677,20000,104,10,12,24,0,0
144096,20000,22,40,37,7,0,0
144056,20000,41,5,30,0,0,0
26310,20000,45,82,261,6,0,8
26765,30000,35,17,4,5,0,0
26773,20000,149,225,503,69,0,0
26879,20000,43,8,12,2,0,0
26201,20000,14,3,0,0,0,0
26669,20000,41,5,30,0,0,0
26647,20000,24,21,20,2,0,7
26884,20000,18,6,17,0,0,0
26607,20000,25,7,22,0,0,0
26629,20000,33,9,14,0,0,0
26576,30000,518,345,616,342,0,20
26109,30000,19,33,89,4,0,9
26866,20000,10,0,17,0,0,0
31871,20000,443,295,310,145,4,497
28196,20000,171,159,161,71,0,11
33614,20000,196,180,289,176,8,29
33276,20000,1341,721,985,628,6,10
33155,20000,1298,381,1215,797,34,70
28864,20000,437,77,149,116,0,141
28072,20000,296,171,330,267,0,104
144245,20000,42,8,30,10,0,36
33571,20000,1426,1143,1269,1001,34,72
28094,20000,145,81,104,40,0,4
33423,20000,1442,1221,1279,1259,131,563
30331,20000,503,600,760,2724,184,202
33405,50000,1390,1378,1487,1837,374,943
33874,20000,421,585,808,2808,106,177
32721,20000,631,319,440,180,5,2
28724,20000,473,266,236,189,6,126
33789,20000,1417,1075,1249,995,34,76
28695,20000,371,157,159,122,18,66
28554,20000,320,284,444,240,0,60
32757,20000,1399,1021,1300,976,34,66
33737,20000,1421,1298,1292,999,34,76
33755,20000,1426,1260,1282,999,34,76
32504,20000,1403,918,1300,972,34,62
33580,20000,1391,1349,1235,1738,140,487
28534,20000,426,263,299,251,6,42
33900,20000,455,528,499,629,70,25
30598,20000,637,423,454,1950,80,128
28251,20000,793,630,672,446,30,6
33472,20000,1396,1386,1268,1789,140,497
28393,20000,165,152,215,68,3,125
33375,20000,1398,991,1301,977,34,62
32062,20000,415,351,549,76,0,28
29502,20000,386,179,542,1816,6,76
31353,20000,1338,447,1218,735,34,72
31816,20000,179,159,203,125,0,136
31003,20000,657,276,755,668,12,325
27978,20000,466,388,313,302,8,47
31382,20000,1397,1350,1351,1611,152,533
33143,20000,1402,1215,1370,1071,209,551
31926,20000,1367,851,1292,968,34,66
28069,20000,129,111,147,44,0,18
28901,20000,308,102,202,107,6,21
28133,20000,121,127,230,92,9,82
31376,20000,1380,1219,1245,2164,134,531
27675,20000,472,470,450,307,20,183
27816,20000,287,291,224,124,8,71
33763,20000,1394,1047,1256,992,34,78
31092,20000,1329,476,1204,869,34,70
31341,20000,146,164,165,30,6,0
31146,20000,300,195,337,374,18,153
31773,20000,170,125,172,1318,0,19
30988,50000,1430,1259,1282,1329,42,304
27788,20000,169,76,69,81,0,103
31793,20000,579,272,483,2064,36,369
32996,20000,1378,1259,1291,993,34,78
31271,20000,1437,996,1288,965,34,70
144274,50000,686,548,852,262,42,359
27072,30000,483,354,342,344,10,101
31902,20000,367,334,480,77,0,42
33430,20000,1413,1205,1448,797,221,564
30393,20000,216,62,238,55,0,0
30228,20000,465,662,391,216,6,60
27458,20000,993,177,414,486,2,82
30385,20000,375,171,741,2966,0,36
30739,20000,263,256,340,25,0,16
30579,20000,1418,1019,1268,972,34,76
33660,20000,1422,1173,1280,983,34,72
30474,20000,629,369,604,1597,30,252
29988,20000,838,826,1001,2735,180,665
30614,20000,255,252,333,162,2,0
33746,20000,1447,1115,1295,980,34,70
33198,20000,1386,798,1282,961,34,64
27214,30000,60,18,44,16,0,21
30895,20000,1426,1216,1410,833,215,553
33587,20000,1416,1227,1293,991,131,528
30689,20000,1415,1173,1420,958,203,599
27124,20000,436,435,413,310,20,167
30215,20000,468,264,374,191,12,152
33258,20000,1387,1318,1251,1958,134,494
33114,20000,1388,1223,1387,1603,152,581
33643,20000,1388,1282,1377,1535,152,569
27897,30000,1079,690,840,572,32,10
29839,20000,691,299,449,1365,42,153
27453,20000,333,321,245,132,14,140
29120,20000,622,453,746,2578,180,568
29217,20000,1387,1096,1302,974,34,66
29622,20000,382,360,482,197,8,35
27872,20000,112,59,110,38,24,68
33462,20000,1419,1050,1254,989,34,74
27059,30000,741,664,1320,1581,120,435
29734,20000,270,212,469,146,20,20
29665,20000,363,259,351,49,10,200
29101,20000,1389,721,1226,923,34,80
29737,30000,587,544,553,643,70,31
34380,50000,122,155,507,15,2,81
34248,20000,6,13,39,0,0,6
34577,20000,2,4,10,0,0,50
34282,20000,2,6,8,0,0,0
34134,30000,12,2,8,2,0,0
34724,20000,29,10,28,17,0,0
33175,20000,10,10,192,0,0,0
34321,20000,0,8,44,0,0,18
33459,20000,12,8,14,0,0,2
33232,20000,0,2,4,0,0,0
33645,20000,14,8,72,0,0,6
34730,20000,68,145,92,141,24,71
34314,30000,809,1142,526,918,139,290
34439,20000,77,128,88,132,24,99
33951,20000,47,115,42,270,42,80
34122,20000,118,136,44,120,30,65
34408,20000,59,122,80,244,6,57
34415,20000,163,308,178,236,72,73
34811,20000,1046,680,234,402,76,208
34611,20000,115,146,162,132,42,65
43884,20000,464,328,289,705,17,20
43396,20000,354,141,479,313,36,4
42919,20000,372,202,429,742,54,9
43359,20000,243,132,279,147,0,68
43104,20000,928,815,1486,2346,442,51
42476,20000,395,282,461,1143,18,27
42572,20000,667,636,500,2495,52,36
42752,20000,1078,1042,1602,2377,722,92
42033,20000,345,207,256,176,8,103
41985,20000,527,191,786,656,0,6
43482,20000,324,287,609,411,42,22
41064,20000,565,399,564,1476,12,147
41309,20000,296,263,450,1256,6,48
40028,20000,429,535,490,348,4,97
43875,20000,1078,954,1600,2439,728,73
39166,20000,181,256,235,542,6,10
39032,20000,163,277,209,337,2,12
39608,20000,589,572,795,1536,59,51
39597,20000,229,126,253,338,6,3
38517,30000,1073,1125,1360,2125,72,135
38211,30000,635,627,757,773,37,228
38791,20000,468,175,628,766,14,18
38439,20000,446,517,438,841,17,46
38441,20000,1590,1339,1641,2443,682,87
38238,20000,218,125,503,321,54,18
38318,20000,354,285,465,1665,18,3
38223,20000,942,693,525,972,12,25
38868,20000,444,597,706,414,18,160
37145,20000,229,148,284,494,14,16
37190,20000,176,162,265,972,30,16
144571,50000,1128,1428,1748,2691,880,200
37345,20000,321,173,746,208,0,37
37890,20000,300,177,465,362,54,14
37799,20000,336,609,503,858,56,16
36434,20000,345,293,633,1356,22,28
36249,20000,1084,1217,1591,2265,638,55
36052,20000,229,362,355,286,24,68
35156,20000,541,388,896,1386,60,34
35756,20000,247,179,267,172,6,95
34933,20000,434,576,605,1240,58,24
35558,20000,467,191,520,1318,44,36
34465,20000,1094,1129,1074,1924,60,110
43332,30000,14,18,46,0,0,18
43584,20000,10,10,16,0,0,12
47394,20000,153,240,382,2966,4,28
47001,20000,435,133,592,2912,102,121
47251,20000,641,190,525,2984,534,40
144884,20000,562,140,687,2973,105,79
46501,20000,138,372,567,130,2,29
46786,20000,986,1024,1337,2906,96,85
46343,50000,1307,868,1500,2924,1032,582
46681,20000,328,175,570,2847,42,43
46772,20000,201,195,464,988,24,2
46597,20000,708,424,991,2770,95,73
144830,20000,968,275,673,2929,84,86
144789,20000,2009,472,1178,2939,116,48
46150,20000,1396,353,913,2935,102,55
144788,20000,1398,356,907,2945,102,58
46395,30000,1921,1022,1625,2898,154,261
46676,30000,880,159,1252,2960,172,133
46164,20000,511,212,508,2903,68,55
46368,20000,1170,176,608,2957,88,19
46430,20000,1171,679,986,2722,169,197
46441,20000,853,417,1051,2872,42,101
46341,20000,426,146,533,2978,186,110
46721,20000,2078,206,1065,2992,36,74
46045,20000,651,134,626,2970,50,11
46166,20000,700,189,649,2948,156,82
46756,20000,622,303,745,2743,84,46
46042,20000,368,159,446,2907,204,94
46171,20000,2380,1336,1426,2750,224,137
46152,20000,786,812,1318,2719,168,131
46547,20000,956,288,1101,2920,56,42
144827,20000,497,112,416,2962,36,16
144841,20000,956,833,1403,2796,217,126
46843,20000,314,243,509,2949,52,53
46034,20000,654,127,287,2927,66,54
46835,30000,1243,904,1557,2982,38,230
46012,20000,2149,1285,1384,2840,148,185
46037,20000,1890,240,1016,2985,164,38
144758,20000,1434,653,1162,2820,168,8
45684,20000,892,298,681,2942,104,20
45406,30000,788,995,1557,2968,224,128
45674,20000,2437,209,1018,2952,60,100
45339,20000,167,71,363,1216,36,30
44966,20000,280,217,356,2972,69,73
45144,20000,1146,263,682,2974,242,88
45388,20000,1332,344,1436,2958,187,49
45374,20000,585,221,787,2952,114,83
44954,20000,459,393,568,2923,72,12
45289,20000,1613,724,1413,2926,162,40
45024,30000,1182,475,1535,2914,102,113
44983,20000,496,267,539,2922,64,44
45113,30000,1268,1170,1347,2933,156,171
45633,50000,1789,1953,2121,2873,1550,943
45873,20000,615,203,677,2964,156,112
45128,20000,1467,219,662,2984,168,41
144802,30000,1715,1356,1345,2727,362,191
45521,20000,601,215,484,2694,78,48
144840,20000,777,352,697,2958,92,47
47784,20000,1942,84,756,2978,64,149
44613,20000,786,276,565,2882,46,52
144807,20000,729,291,713,2962,48,190
144783,20000,1540,596,1098,2900,109,35
44158,20000,558,166,677,2896,10,103
628072,20000,373,14,224,2120,0,40
44555,20000,937,167,831,2976,80,48
44078,20000,703,318,1179,2918,84,47
44875,30000,1480,789,1483,2908,176,119
44221,20000,825,930,1428,2898,252,72
44385,20000,1831,372,1233,2986,132,58
144868,20000,985,111,603,2966,149,102
144831,20000,1993,302,791,2909,79,103
144869,20000,1221,289,762,2933,132,90
144795,20000,1152,379,682,2881,156,228
44437,20000,347,193,689,2896,48,41
44512,20000,1204,367,806,2950,194,81
44657,20000,443,282,804,2840,114,50
144808,20000,751,161,549,2927,78,31
44616,20000,808,207,327,2966,76,32
43947,20000,1040,1056,1371,2763,228,67
44086,20000,1072,1114,1322,2822,222,93
44282,30000,1883,703,1555,2891,194,85
44857,20000,1770,501,858,2937,177,85
144836,20000,605,602,1266,2932,251,119
144813,20000,1249,325,781,2848,264,105
44309,20000,466,218,396,2647,61,76
44160,20000,393,222,727,2901,82,27
144865,20000,457,319,940,2916,76,35
628036,20000,1442,420,533,2892,100,229
44042,20000,984,1013,1395,2815,232,84
44539,20000,954,231,825,2717,404,67
44761,20000,656,368,622,2656,56,53
43028,20000,2299,1121,1491,2891,200,107
43206,20000,885,1013,1480,2787,347,130
43685,20000,447,263,882,2686,2,107
43344,20000,1544,118,476,2955,84,37
47699,20000,619,170,604,2950,60,75
144879,20000,1006,878,1325,2760,193,128
144812,20000,425,224,585,2864,75,50
42915,20000,1292,410,1139,2955,214,50
43866,20000,1259,844,1353,2791,453,199
43397,20000,469,199,743,2878,93,67
43516,20000,1002,406,791,2927,84,52
144857,20000,881,709,1140,2821,187,94
43334,20000,950,196,815,2982,180,72
43735,20000,673,97,432,2992,94,53
43481,20000,987,471,816,2956,162,32
47542,20000,48,103,61,25,0,48
47348,20000,78,65,135,29,0,17
47728,20000,24,46,50,4,0,2
47328,50000,463,557,890,140,0,115
47104,50000,108,74,759,22,3,29
145131,20000,22,18,457,4,0,16
47561,20000,28,22,679,10,3,4
47236,20000,86,18,89,6,0,0
47359,20000,4,4,203,0,0,4
47028,50000,46,43,294,14,0,13
47354,20000,72,68,752,20,3,16
46984,20000,0,0,43,0,0,0
145150,20000,0,0,43,0,0,0
47691,30000,51,0,57,6,0,21
46912,20000,39,0,55,6,0,18
47419,20000,2,2,369,2,0,0
47041,20000,26,20,455,4,0,16
47211,20000,67,66,796,16,3,16
48815,20000,9,8,45,0,0,55
47349,20000,46,29,99,16,0,58
48779,50000,68,21,177,7,0,34
48249,50000,68,21,177,7,0,34
48569,20000,0,0,0,0,0,0
145254,20000,0,0,0,0,0,0
48786,20000,0,0,10,0,0,0
48836,20000,0,0,6,0,0,2
145246,20000,2,2,28,0,0,6
48182,20000,2,2,16,0,0,0
48751,20000,0,4,6,0,0,4
48115,20000,20,0,7,0,0,31
48606,20000,5,9,18,0,0,16
48676,30000,1160,1028,1105,1238,82,238
49759,20000,117,76,161,103,0,166
48020,20000,214,111,202,92,0,71
48509,20000,1051,940,1106,1097,70,173
48514,20000,88,55,79,46,0,0
48332,20000,1087,895,1117,1200,76,150
47925,20000,1035,863,1102,1143,78,152
48740,20000,111,60,172,145,0,44
48736,20000,408,335,593,275,8,16
47981,20000,57,89,137,218,4,48
49235,20000,147,102,511,92,0,25
49390,20000,6,0,0,0,0,0
49157,20000,20,8,50,0,0,0
48979,20000,14,6,24,2,0,24
49565,20000,14,10,30,0,0,12
49685,20000,12,2,22,0,0,4
49622,20000,33,16,48,0,0,4
49473,50000,269,213,919,118,6,56
49213,20000,6,0,13,0,0,6
49716,20000,46,16,126,0,0,2
49079,50000,277,215,917,120,6,55
49210,20000,0,0,36,0,0,0
49672,20000,163,179,775,46,0,21
48915,20000,4,0,8,0,0,8
49206,20000,29,26,160,0,0,37
49744,20000,121,117,537,32,6,0
49696,20000,14,10,24,0,0,12
49186,20000,21,5,28,0,0,0
49147,20000,129,155,597,24,0,21
49500,50000,279,216,905,118,6,60
49587,20000,45,31,22,89,0,8
48894,20000,46,26,263,6,0,4
145999,30000,56,30,180,0,0,20
146001,20000,3,2,16,0,0,0
49121,20000,3,2,16,0,0,0
146003,30000,30,56,362,2,0,6
145966,20000,12,10,54,0,0,0
49307,20000,2,6,50,0,0,12
49774,50000,58,44,216,0,0,26
48845,50000,30,58,366,2,0,8
49014,20000,12,8,70,0,0,2
146081,20000,141,81,86,47,0,4
146066,20000,138,118,136,30,2,52
146065,20000,169,132,243,36,6,223
50482,20000,140,118,136,34,2,52
49805,20000,182,134,239,42,6,154
50238,30000,552,872,488,74,6,104
146663,20000,0,0,55,8,0,20
146662,20000,2,2,16,2,0,108
146653,20000,18,8,246,36,0,37
49957,30000,71,78,826,19,0,170
50779,20000,57,76,731,19,0,85
49839,20000,57,76,824,19,0,84
50780,20000,55,4,146,9,0,114
50775,20000,39,4,303,0,0,170
50041,20000,32,6,179,2,2,53
49828,20000,14,8,254,42,0,29
50560,20000,6,2,196,0,0,8
50255,20000,72,46,430,24,2,186
50724,50000,138,90,826,19,2,583
50178,20000,12,0,26,5,0,176
50187,20000,55,76,822,19,0,99
50528,20000,62,24,546,6,0,70
50260,20000,2,0,90,2,0,62
51643,50000,1026,958,1115,924,12,575
51392,20000,1010,981,1053,712,10,395
51316,20000,1005,1006,1037,690,6,329
50972,20000,1008,948,1032,706,6,381
50865,20000,1009,999,1055,696,6,359
51496,20000,963,961,841,327,4,83
51166,20000,112,123,120,23,0,4
50831,20000,183,150,160,37,0,18
51750,20000,101,139,68,14,0,4
51059,20000,222,123,235,33,0,116
50789,20000,74,154,120,13,0,2
51341,20000,672,509,254,85,18,86
49862,20000,557,237,118,55,6,29
51153,20000,246,195,140,73,0,27
51323,20000,1025,989,1085,680,4,285
53585,20000,6,0,60,0,0,6
52949,20000,31,10,90,0,0,18
52516,20000,16,16,193,6,0,0
52404,20000,25,16,605,12,0,0
51819,30000,26,14,256,0,0,0
51713,20000,28,17,412,0,0,498
51439,50000,14,7,100,0,4,6
52585,50000,134,173,826,8,31,52
52286,20000,0,0,22,2,0,7
52746,20000,78,149,595,8,6,17
52181,30000,56,20,259,2,0,0
52953,50000,380,715,846,437,23,319
52501,20000,10,6,86,0,0,2
52760,20000,60,38,731,0,2,38
52523,50000,390,410,812,52,42,40
51560,20000,6,4,97,0,0,0
52064,20000,26,14,112,2,0,3
52196,20000,84,10,514,4,0,7
50904,20000,12,4,94,2,0,0
52663,20000,26,6,67,2,8,0
52337,50000,344,372,739,42,25,88
52012,20000,4,2,190,0,0,2
52441,20000,12,8,71,8,6,20
52376,20000,48,50,717,6,0,11
52685,20000,2,0,27,0,18,0
53674,20000,36,10,574,2,7,0
52414,20000,133,118,764,2,4,4
51969,20000,78,159,573,6,16,15
52628,20000,96,163,838,8,4,30
51951,20000,272,252,897,44,23,4
52025,20000,21,16,423,9,0,0
51905,20000,90,76,638,6,0,8
52840,30000,26,14,248,0,0,3
51913,20000,48,12,630,4,7,0
52480,30000,148,239,605,19,0,71
52315,20000,378,204,851,53,0,14
52671,20000,6,2,108,0,0,2
52389,20000,9,0,47,0,0,0
52649,20000,102,31,428,14,9,0
51006,20000,0,4,20,0,0,0
51880,50000,410,408,966,52,30,49
52171,20000,6,4,22,0,0,0
53236,20000,2,4,22,0,0,14
147114,20000,2,0,20,0,0,147
146965,30000,46,25,686,0,17,11
146960,20000,0,4,10,0,0,0
146897,30000,14,4,658,8,16,74
147296,20000,0,0,0,0,0,0
52418,20000,16,0,100,0,9,3
51941,20000,2,0,34,0,3,2
52346,20000,4,2,50,0,0,2
147077,20000,31,10,90,0,0,18
147073,30000,26,14,262,0,0,3
146856,20000,28,17,412,0,0,498
146883,50000,14,7,100,0,4,6
147095,50000,134,173,824,8,31,52
147068,20000,40,6,136,0,0,0
147070,30000,60,20,259,2,0,0
147277,20000,50,37,509,0,0,38
147098,50000,376,413,810,52,42,46
147061,20000,26,14,112,2,0,3
147043,20000,12,4,90,0,0,0
147046,20000,26,6,67,2,8,0
147049,50000,340,374,744,42,25,74
147232,20000,4,2,188,0,0,2
147032,20000,12,8,71,8,6,16
147028,30000,104,169,836,8,12,38
147030,20000,21,19,425,9,0,0
147027,30000,148,239,583,19,0,71
147117,50000,372,419,680,56,30,81
147215,20000,6,2,108,0,0,0
147001,30000,6,4,22,0,0,0
147141,20000,0,4,24,0,0,14
146993,20000,16,0,94,0,9,3
146991,20000,4,0,50,0,0,2
147080,20000,66,16,260,2,0,48
147109,20000,20,2,48,0,0,106
147322,20000,0,0,2,0,0,0
146976,20000,16,4,38,0,11,0
146971,20000,34,19,753,0,0,94
146870,50000,146,41,725,12,0,19
146961,30000,66,46,818,0,14,36
146963,20000,66,6,754,0,0,14
146968,20000,174,738,782,2,0,14
146847,50000,52,36,287,15,0,4
147336,20000,2,0,2,0,0,0
146958,20000,41,6,81,2,18,0
146943,30000,30,8,691,28,8,84
146942,20000,0,0,0,0,0,0
146940,50000,33,17,658,7,0,0
146946,20000,4,0,274,0,0,0
146935,20000,16,2,110,0,0,4
146933,20000,20,2,64,0,12,0
146938,20000,8,0,24,0,0,12
146925,20000,0,0,34,0,3,2
146923,30000,46,21,844,8,0,2
146926,30000,22,10,81,0,0,0
146919,20000,2,4,22,0,17,2
146913,30000,58,20,868,2,0,3
146905,50000,175,57,958,2,23,20
147320,20000,10,0,444,0,0,0
146895,20000,12,2,32,0,0,9
146889,50000,208,58,952,15,53,22
146891,30000,120,41,480,14,18,0
147218,50000,380,380,788,48,33,52
146842,20000,0,0,2,0,0,0
147265,20000,0,2,8,0,0,0
146875,30000,0,0,742,3,23,14
147120,20000,6,0,54,0,0,3
147144,20000,38,2,34,3,0,11
147328,20000,18,2,22,0,0,3
146865,30000,488,215,825,59,0,39
52851,20000,62,16,258,2,0,30
52140,20000,4,0,30,0,0,10
51432,20000,2,0,0,0,0,48
51844,20000,64,38,703,0,2,10
51878,20000,90,159,820,6,6,34
51199,20000,20,2,48,0,0,101
52252,20000,0,0,2,0,0,0
52665,20000,16,4,38,0,11,0
51979,20000,34,14,716,0,0,89
51859,30000,66,46,814,0,14,36
52623,20000,70,8,748,0,0,27
52248,20000,4,2,100,2,0,0
51821,20000,174,738,782,2,0,14
51344,50000,56,42,259,15,0,4
52748,20000,2,0,2,0,0,0
51968,20000,41,6,81,2,18,0
52596,30000,26,8,687,28,8,78
51673,20000,0,0,16,0,0,6
52627,20000,7,0,16,0,0,4
52409,20000,4,3,47,2,0,0
52362,50000,33,17,646,7,0,0
52530,20000,2,0,40,0,0,2
52205,20000,0,0,2,0,4,0
52000,20000,242,236,804,24,11,5
52192,20000,32,7,122,0,0,16
52099,20000,16,0,92,0,0,4
52156,20000,90,71,678,4,0,3
52350,20000,30,10,131,0,22,23
52071,20000,20,2,64,0,12,0
52469,20000,8,0,20,0,0,12
52467,20000,0,0,34,0,3,2
52182,30000,46,21,848,8,0,2
51147,20000,0,4,10,0,0,0
50899,20000,2,0,22,0,0,0
51517,20000,10,10,117,3,0,0
52787,20000,21,19,253,9,0,0
51876,30000,22,10,81,0,0,0
52575,20000,2,0,14,0,0,0
52763,20000,4,4,18,0,14,2
52460,20000,44,38,202,0,0,16
51309,20000,0,2,6,0,0,2
52770,20000,14,2,258,0,7,0
52465,20000,44,16,188,0,0,8
52471,30000,58,20,860,2,0,3
52725,20000,163,153,684,4,0,5
51894,50000,175,57,928,0,23,16
52419,20000,56,12,726,4,10,12
52113,30000,14,4,682,8,16,76
52456,20000,14,10,91,0,0,18
52447,20000,4,4,26,0,0,0
52752,20000,10,0,444,0,0,0
53771,50000,372,412,900,52,27,63
52014,20000,12,2,32,0,0,15
51863,20000,12,8,92,0,6,14
52607,20000,12,0,52,0,0,0
51718,20000,44,36,210,15,0,0
51848,50000,195,54,949,13,50,22
52157,30000,123,41,474,14,18,0
51094,50000,380,380,788,48,33,52
50875,20000,0,2,8,0,0,0
51458,20000,0,0,2,0,0,0
51393,20000,12,3,16,0,0,0
50973,30000,0,0,702,3,25,14
51671,20000,4,0,6,0,0,0
51769,20000,6,0,54,0,0,3
51674,20000,62,6,64,7,0,13
51025,20000,142,49,962,0,0,12
51407,20000,21,19,389,9,0,0
51261,30000,488,215,833,59,0,42
53612,20000,204,110,253,61,6,4
53790,50000,1094,865,1062,531,9,341
54158,20000,198,61,72,43,0,28
54380,20000,173,59,194,56,4,12
54487,20000,396,1031,663,319,3,70
54291,20000,77,107,109,37,0,6
54662,20000,425,1062,631,364,8,66
53902,20000,233,208,231,62,0,140
54526,20000,452,1035,669,340,8,74
54572,20000,336,1018,547,318,3,75
54419,30000,1131,979,1113,323,4,344
53982,20000,146,120,137,45,7,59
54062,20000,475,1062,670,372,12,73
54455,20000,413,1061,575,354,8,64
53878,20000,346,259,390,112,11,71
54154,20000,450,995,684,343,11,85
54067,20000,361,1054,521,333,6,61
54343,20000,1083,914,1106,210,4,245
57561,20000,2,0,22,0,0,0
57248,20000,0,0,0,0,0,0
57774,30000,3,11,60,10,0,6
56958,50000,58,44,340,15,0,0
57470,20000,14,9,29,2,0,0
147727,50000,179,119,419,75,3,8
56924,50000,179,119,425,75,3,8
57711,20000,86,180,715,18,0,78
147772,20000,0,0,2,0,0,0
147735,30000,0,7,43,0,0,0
147732,20000,0,0,0,0,0,0
57500,20000,133,331,838,22,4,29
57124,20000,14,20,220,10,0,16
147733,20000,34,51,463,2,0,6
147724,50000,33,41,56,0,0,0
147729,20000,8,6,13,0,0,4
147736,50000,0,3,14,0,0,0
56778,20000,6,6,87,2,0,24
57200,20000,129,305,796,22,4,20
57513,20000,0,4,0,0,0,0
147737,20000,2,2,2,6,0,0
147726,50000,56,20,220,6,0,0
56809,20000,3,0,0,0,0,0
57353,30000,19,85,606,0,0,0
147829,20000,3,0,6,6,0,0
147731,20000,0,0,4,0,0,0
57189,20000,5,3,14,0,0,0
147730,20000,0,0,4,0,0,0
57448,20000,0,0,0,0,0,0
57328,20000,0,16,36,0,0,0
147901,50000,42,24,165,15,0,13
57627,20000,0,0,0,0,0,0
57095,20000,4,6,73,2,0,16
56816,20000,0,0,0,0,0,0
