countryCode,type,cityName,cityId,regionName,population,regionCode,lat,lon,elevation,timezone
JP,CITY,Hitachi,69467,Ibaraki Prefecture,191293,08,36.6,140.65,,Asia__Tokyo
JP,CITY,Hitachi-Naka,69400,Ibaraki Prefecture,156811,08,36.39659,140.53479,,Asia__Tokyo
JP,CITY,Hitachi-shi,150451,Ibaraki Prefecture,191293,08,36.62492,140.61876,,Asia__Tokyo
JP,CITY,Hitachinaka-shi,150864,Ibaraki Prefecture,159415,08,36.395959999999995,140.55789,,Asia__Tokyo
JP,CITY,Honchō,68237,Chiba Prefecture,639107,12,35.70129,139.98648,,Asia__Tokyo
JP,CITY,Honmachi,68097,Kumamoto Prefecture,104341,43,32.50439,130.59951999999998,,Asia__Tokyo
JP,CITY,Hōfu,67987,Yamaguchi Prefecture,116925,35,34.05,131.56667,,Asia__Tokyo
JP,CITY,Ibaraki,68283,Ōsaka Prefecture,282825,27,34.81641,135.56828000000002,,Asia__Tokyo
JP,CITY,Ibaraki Shi,150212,Ōsaka Prefecture,282825,27,34.85588,135.54998,,Asia__Tokyo
JP,CITY,Ichihara,69002,Chiba Prefecture,281043,12,35.51667,140.08333000000002,,Asia__Tokyo
JP,CITY,Ichihara Shi,150459,Chiba Prefecture,281043,12,35.42484,140.13725,,Asia__Tokyo
JP,CITY,Ichikawa Shi,150231,Chiba Prefecture,495592,12,35.71865,139.93294,,Asia__Tokyo
JP,CITY,Ichinomiya,68531,Aichi Prefecture,379689,23,35.3,136.8,,Asia__Tokyo
JP,CITY,Ichinoseki,69455,Iwate Prefecture,114477,03,38.91667,141.13333,,Asia__Tokyo
JP,CITY,Iida,68117,Nagano Prefecture,107111,20,35.51965,137.82074,,Asia__Tokyo
JP,CITY,Iizuka,68281,Fukuoka Prefecture,126715,40,33.636540000000004,130.68678,,Asia__Tokyo
JP,CITY,Ikeda,67962,Ōsaka Prefecture,104169,27,34.82208,135.4298,,Asia__Tokyo
JP,CITY,Ikeda Shi,150209,Ōsaka Prefecture,104169,27,34.83443,135.43825,,Asia__Tokyo
JP,CITY,Ikoma,68458,Nara Prefecture,117601,29,34.68333,135.7,,Asia__Tokyo
JP,CITY,Imabari-shi,150362,Ehime Prefecture,151956,38,34.06667,132.99791000000002,,Asia__Tokyo
JP,CITY,Inazawa,67835,Aichi Prefecture,135676,23,35.25,136.78333,,Asia__Tokyo
JP,CITY,Inzai-shi,150464,Chiba Prefecture,100907,12,35.81207,140.14098,,Asia__Tokyo
JP,CITY,Iruma-shi,150180,Saitama Prefecture,150216,11,35.818020000000004,139.36754,,Asia__Tokyo
JP,CITY,Isahaya,68122,Nagasaki Prefecture,134503,42,32.84111,130.04306,,Asia__Tokyo
JP,CITY,Ise,1273669,Mie Prefecture,123783,24,34.48333,136.7,,Asia__Tokyo
JP,CITY,Isehara,68619,Kanagawa Prefecture,103401,14,35.39932,139.31018999999998,,Asia__Tokyo
JP,CITY,Isesaki,68686,Gunma Prefecture,211051,10,36.31667,139.2,,Asia__Tokyo
JP,CITY,Isesaki Shi,150182,Gunma Prefecture,211051,10,36.321259999999995,139.21823,,Asia__Tokyo
JP,CITY,Ishinomaki,69098,Miyagi Prefecture,141293,04,38.41667,141.3,,Asia__Tokyo
JP,CITY,Itabashi-ku,150208,Tokyo,583467,13,35.75118,139.70927,,Asia__Tokyo
JP,CITY,Itami,68725,Hyōgo Prefecture,201760,28,34.78427,135.40126,,Asia__Tokyo
JP,CITY,Itami Shi,150206,Hyōgo Prefecture,201760,28,34.78675,135.40562,,Asia__Tokyo
JP,CITY,Iwaki,68998,Fukushima Prefecture,340231,07,37.05,140.88333,,Asia__Tokyo
JP,CITY,Iwaki-shi,150435,Fukushima Prefecture,340231,07,37.08333,140.83333000000002,,Asia__Tokyo
JP,CITY,Iwakuni Shi,150203,Yamaguchi Prefecture,143258,35,34.20608,132.06286,,Asia__Tokyo
JP,CITY,Iwata,68128,Shizuoka Prefecture,166393,22,34.7,137.85,,Asia__Tokyo
JP,CITY,Iwatsuki,68470,Saitama Prefecture,110639,11,35.96474,139.69644,,Asia__Tokyo
JP,CITY,Izumi,68127,Ōsaka Prefecture,187506,27,34.48333,135.43333,,Asia__Tokyo
JP,CITY,Izumi Shi,150202,Ōsaka Prefecture,187506,27,34.43135,135.47163999999998,,Asia__Tokyo
JP,CITY,Izumisano,68599,Ōsaka Prefecture,100595,27,34.41667,135.31667,,Asia__Tokyo
JP,CITY,Izumisano Shi,150637,Ōsaka Prefecture,101685,27,34.373979999999996,135.33682,,Asia__Tokyo
JP,CITY,Izumo,67864,Shimane Prefecture,172784,32,35.36667,132.76667,,Asia__Tokyo
JP,CITY,Jōetsu,69530,Niigata Prefecture,204137,15,37.14828,138.23641999999998,,Asia__Tokyo
JP,CITY,Kadoma,68428,Ōsaka Prefecture,131727,27,34.7381,135.57442,,Asia__Tokyo
JP,CITY,Kagoshima Shi,150196,Kagoshima Prefecture,609250,46,31.580029999999997,130.52806,,Asia__Tokyo
JP,CITY,Kakamigahara-shi,150158,Gifu Prefecture,148326,21,35.40283,136.87829,,Asia__Tokyo
JP,CITY,Kakegawa,67856,Shizuoka Prefecture,115022,22,34.76667,138.01667,,Asia__Tokyo
JP,CITY,Kakogawachō-honmachi,68479,Hyōgo Prefecture,271634,28,34.76943,134.82905,,Asia__Tokyo
JP,CITY,Kamagaya Shi,150456,Chiba Prefecture,109695,12,35.772890000000004,139.99883,,Asia__Tokyo
JP,CITY,Kamakura,68321,Kanagawa Prefecture,172262,14,35.308890000000005,139.55028000000001,,Asia__Tokyo
JP,CITY,Kamirenjaku,67980,Tokyo,178739,13,35.69423,139.55495,,Asia__Tokyo
JP,CITY,Kanazawa,67905,Ishikawa Prefecture,463873,17,36.6,136.61667,,Asia__Tokyo
JP,CITY,Kanazawa-shi,150165,Ishikawa Prefecture,463873,17,36.51919,136.70836,,Asia__Tokyo
JP,CITY,Kani-shi,150153,Gifu Prefecture,100960,21,35.40589,137.06602,,Asia__Tokyo
JP,CITY,Kanoya,67869,Kagoshima Prefecture,101757,46,31.383329999999997,130.85,,Asia__Tokyo
JP,CITY,Kanuma,68141,Tochigi Prefecture,101599,09,36.55,139.73333,,Asia__Tokyo
JP,CITY,Kanuma-shi,150148,Tochigi Prefecture,101599,09,36.5755,139.64149,,Asia__Tokyo
JP,CITY,Karatsu,68571,Saga Prefecture,117847,41,33.4425,129.96972,,Asia__Tokyo
JP,CITY,Kariya,68486,Aichi Prefecture,153190,23,34.98333,136.98333,,Asia__Tokyo
JP,CITY,Kashihara-shi,150903,Nara Prefecture,125288,29,34.50352,135.78986,,Asia__Tokyo
JP,CITY,Kashiwa,68719,Chiba Prefecture,429070,12,35.86224,139.97732,,Asia__Tokyo
JP,CITY,Kasuga Shi,150154,Fukuoka Prefecture,111702,40,33.52404,130.45641,,Asia__Tokyo
JP,CITY,Kasugai,68423,Aichi Prefecture,306876,23,35.24762,136.97229,,Asia__Tokyo
JP,CITY,Kasugai-shi,150159,Aichi Prefecture,306876,23,35.24762,136.97226,,Asia__Tokyo
JP,CITY,Kasukabe,68549,Saitama Prefecture,229932,11,35.98308,139.74966,,Asia__Tokyo
JP,CITY,Katsushika Ku,150140,Tokyo,454882,13,35.753240000000005,139.85567,,Asia__Tokyo
JP,CITY,Katsuta,68819,Ibaraki Prefecture,155968,08,36.38333,140.53333,,Asia__Tokyo
JP,CITY,Kawachi-nagano Shi,150090,Ōsaka Prefecture,112173,27,34.40547,135.56691999999998,,Asia__Tokyo
JP,CITY,Kawagoe,68579,Saitama Prefecture,354249,11,35.908609999999996,139.48528000000002,,Asia__Tokyo
JP,CITY,Kawaguchi,68306,Saitama Prefecture,592373,11,35.805209999999995,139.71072,,Asia__Tokyo
JP,CITY,Kawanishi,67814,Hyōgo Prefecture,160520,28,34.81667,135.41666999999998,,Asia__Tokyo
JP,CITY,Kawasaki,67844,Kanagawa Prefecture,1530457,14,35.520559999999996,139.71722,,Asia__Tokyo
JP,CITY,Kawasaki-shi,150112,Kanagawa Prefecture,1530457,14,35.569959999999995,139.62854,,Asia__Tokyo
JP,CITY,Kazo,68132,Saitama Prefecture,110921,11,36.11667,139.6,,Asia__Tokyo
JP,CITY,Kirishima Shi,150610,Kagoshima Prefecture,128156,46,31.80558,130.78163999999998,,Asia__Tokyo
JP,CITY,Kiryū,68570,Gunma Prefecture,110219,10,36.4,139.33333000000002,,Asia__Tokyo
JP,CITY,Kisarazu,68290,Chiba Prefecture,135765,12,35.38329,139.93254,,Asia__Tokyo
JP,CITY,Kishiwada,68095,Ōsaka Prefecture,201077,27,34.46667,135.36667,,Asia__Tokyo
JP,CITY,Kishiwada Shi,150132,Ōsaka Prefecture,201077,27,34.42747,135.41605,,Asia__Tokyo
JP,CITY,Kita-ku,150125,Tokyo,354256,13,35.75264,139.73348000000001,,Asia__Tokyo
JP,CITY,Kitakyushu,67915,Fukuoka Prefecture,997536,40,33.85181,130.85034,,Asia__Tokyo
JP,CITY,Kitami,68990,Hokkaidō Prefecture,116848,01,43.803059999999995,143.89083,,Asia__Tokyo
JP,CITY,Kobe,68406,Hyōgo Prefecture,1528478,28,34.6913,135.183,,Asia__Tokyo
JP,CITY,Kochi,67772,Kōchi Prefecture,338909,39,33.55,133.53333,,Asia__Tokyo
JP,CITY,Kodaira-shi,150093,Tokyo,196137,13,35.72738,139.48173,,Asia__Tokyo
JP,CITY,Koga,68203,Ibaraki Prefecture,145815,08,36.18333,139.71667,,Asia__Tokyo
JP,CITY,Koga-shi,150124,Ibaraki Prefecture,145815,08,36.17975,139.77534,,Asia__Tokyo
JP,CITY,Koganei-shi,150097,Tokyo,125815,13,35.70108,139.51103999999998,,Asia__Tokyo
JP,CITY,Kokubunji,67788,Tokyo,127790,13,35.702220000000004,139.47556,,Asia__Tokyo
JP,CITY,Kokubunji-shi,150114,Tokyo,127790,13,35.70552,139.46125,,Asia__Tokyo
JP,CITY,Komaki,67826,Aichi Prefecture,151025,23,35.28333,136.91666999999998,,Asia__Tokyo
JP,CITY,Komatsu,68135,Ishikawa Prefecture,109045,17,36.40263,136.45088,,Asia__Tokyo
JP,CITY,Koshigaya Shi,150073,Saitama Prefecture,345458,11,35.90108,139.79023,,Asia__Tokyo
JP,CITY,Kuki-shi,150853,Saitama Prefecture,155158,11,36.076640000000005,139.64941000000002,,Asia__Tokyo
JP,CITY,Kumagaya Shi,150886,Saitama Prefecture,202154,11,36.16028,139.37256000000002,,Asia__Tokyo
JP,CITY,Kumamoto,68291,Kumamoto Prefecture,739393,43,32.805890000000005,130.69181,,Asia__Tokyo
JP,CITY,Kumamoto Shi,150068,Kumamoto Prefecture,739393,43,32.79733,130.69171,,Asia__Tokyo
JP,CITY,Kurashiki,67950,Okayama Prefecture,475843,33,34.58333,133.76667,,Asia__Tokyo
JP,CITY,Kure,67907,Hiroshima Prefecture,218351,34,34.23222,132.56658000000002,,Asia__Tokyo
JP,CITY,Kurume,68276,Fukuoka Prefecture,303246,40,33.31667,130.51667,,Asia__Tokyo
JP,CITY,Kusatsu,68195,Shiga Prefecture,141928,25,35.01667,135.96667,,Asia__Tokyo
JP,CITY,Kushiro,68894,Hokkaidō Prefecture,183612,01,42.975,144.37472,,Asia__Tokyo
JP,CITY,Kuwana,69380,Mie Prefecture,140000,24,35.05192,136.66958,,Asia__Tokyo
JP,CITY,Kuwana-shi,150074,Mie Prefecture,140000,24,35.06176,136.68348,,Asia__Tokyo
JP,CITY,Kyoto,68603,Kyōto Prefecture,1466264,26,35.02107,135.75385,,Asia__Tokyo
JP,CITY,Kōchi Shi,150121,Kōchi Prefecture,338909,39,33.58589,133.50708999999998,,Asia__Tokyo
JP,CITY,Kōfu,68118,Yamanashi Prefecture,194800,19,35.66667,138.56667,,Asia__Tokyo
JP,CITY,Kōfu-shi,150098,Yamanashi Prefecture,194800,19,35.696059999999996,138.61261000000002,,Asia__Tokyo
JP,CITY,Kōnan,68604,Aichi Prefecture,100389,23,35.33165,136.87042,,Asia__Tokyo
JP,CITY,Kōriyama,68798,Fukushima Prefecture,331838,07,37.4,140.38333,,Asia__Tokyo
JP,CITY,Kōriyama Shi,150423,Fukushima Prefecture,331838,07,37.41277,140.29506999999998,,Asia__Tokyo
JP,CITY,Kōtō-ku,150062,Tokyo,518371,13,35.66667,139.81667,,Asia__Tokyo
JP,CITY,Machida,67849,Tokyo,434407,13,35.540279999999996,139.45083,,Asia__Tokyo
JP,CITY,Machida-shi,150084,Tokyo,434407,13,35.57626,139.42998,,Asia__Tokyo
JP,CITY,Maebashi,68309,Gunma Prefecture,340934,10,36.4,139.08333000000002,,Asia__Tokyo
JP,CITY,Maebashi Shi,150083,Gunma Prefecture,340934,10,36.414320000000004,139.1311,,Asia__Tokyo
JP,CITY,Marugame,68564,Kagawa Prefecture,109338,37,34.28333,133.78333,,Asia__Tokyo
JP,CITY,Matsubara,68509,Ōsaka Prefecture,123611,27,34.56667,135.55,,Asia__Tokyo
JP,CITY,Matsubara-shi,150036,Ōsaka Prefecture,123611,27,34.577259999999995,135.55206,,Asia__Tokyo
JP,CITY,Matsudo Shi,150041,Chiba Prefecture,492671,12,35.79574,139.92908,,Asia__Tokyo
JP,CITY,Matsue,68067,Shimane Prefecture,206404,32,35.48333,133.05,,Asia__Tokyo
JP,CITY,Matsue Shi,150050,Shimane Prefecture,206404,32,35.47702,133.05917,,Asia__Tokyo
JP,CITY,Matsumoto,1284205,Nagano Prefecture,240276,20,36.23333,137.96667,,Asia__Tokyo
JP,CITY,Matsuyama-shi,150027,Ehime Prefecture,518050,38,33.835679999999996,132.76224,,Asia__Tokyo
JP,CITY,Matsuzaka-shi,150046,Mie Prefecture,160080,24,34.56667,136.53333,,Asia__Tokyo
JP,CITY,Meguro-ku,150059,Tokyo,287776,13,35.641459999999995,139.69817,,Asia__Tokyo
JP,CITY,Minamirinkan,68110,Kanagawa Prefecture,224015,14,35.49527,139.44279,,Asia__Tokyo
JP,CITY,Minato,68343,Wakayama Prefecture,375339,30,34.2152,135.1501,,Asia__Tokyo
JP,CITY,Minato-ku,150028,Tokyo,259494,13,35.65,139.73333,,Asia__Tokyo
JP,CITY,Mino,67796,Ōsaka Prefecture,129127,27,34.82691,135.47057,,Asia__Tokyo
JP,CITY,Minoo Shi,150023,Ōsaka Prefecture,136184,27,34.8559,135.47926,,Asia__Tokyo
JP,CITY,Misato Shi,150045,Saitama Prefecture,141514,11,35.832209999999996,139.87185,,Asia__Tokyo
JP,CITY,Mishima,68148,Shizuoka Prefecture,113479,22,35.11667,138.91666999999998,,Asia__Tokyo
JP,CITY,Mitaka-shi,150052,Tokyo,192489,13,35.68351,139.55963,,Asia__Tokyo
JP,CITY,Mito,68876,Ibaraki Prefecture,273053,08,36.35,140.45,,Asia__Tokyo
JP,CITY,Mito-shi,150409,Ibaraki Prefecture,273053,08,36.37053,140.43559,,Asia__Tokyo
JP,CITY,Miyakonojō,67926,Miyazaki Prefecture,160980,45,31.73333,131.06667,,Asia__Tokyo
JP,CITY,Miyazaki,68396,Miyazaki Prefecture,405890,45,31.91667,131.41666999999998,,Asia__Tokyo
JP,CITY,Miyazaki-shi,149991,Miyazaki Prefecture,405890,45,31.961920000000003,131.38455,,Asia__Tokyo
JP,CITY,Moriguchi,68351,Ōsaka Prefecture,148350,27,34.73333,135.56667,,Asia__Tokyo
JP,CITY,Morioka,68976,Iwate Prefecture,295172,03,39.7,141.15,,Asia__Tokyo
JP,CITY,Morioka-shi,150419,Iwate Prefecture,295172,03,39.745459999999994,141.26915,,Asia__Tokyo
JP,CITY,Musashino,68709,Tokyo,148326,13,35.706109999999995,139.55944,,Asia__Tokyo
JP,CITY,Nagahama,67830,Shiga Prefecture,115069,25,35.38333,136.26667,,Asia__Tokyo
JP,CITY,Nagano,67988,Nagano Prefecture,386065,20,36.65,138.18333,,Asia__Tokyo
JP,CITY,Nagano Shi,150002,Nagano Prefecture,386065,20,36.652570000000004,138.11694,,Asia__Tokyo
JP,CITY,Nagaoka,68323,Niigata Prefecture,280922,15,37.45,138.85,,Asia__Tokyo
JP,CITY,Nagaoka Shi,150013,Niigata Prefecture,280922,15,37.445159999999994,138.85678000000001,,Asia__Tokyo
JP,CITY,Nagareyama,68532,Chiba Prefecture,156000,12,35.8563,139.90266,,Asia__Tokyo
JP,CITY,Nagareyama-shi,150006,Chiba Prefecture,193976,12,35.85631,139.90266,,Asia__Tokyo
JP,CITY,Nagasaki,68488,Nagasaki Prefecture,439318,42,32.75,129.88333,,Asia__Tokyo
JP,CITY,Nagasaki-shi,150004,Nagasaki Prefecture,439318,42,32.782059999999994,129.82715,,Asia__Tokyo
JP,CITY,Nagoya,68263,Aichi Prefecture,2325918,23,35.181470000000004,136.90641000000002,,Asia__Tokyo
JP,CITY,Naha,68622,Okinawa Prefecture,300795,47,26.21667,127.68333,,Asia__Tokyo
JP,CITY,Naha Shi,150007,Okinawa Prefecture,322486,47,26.21077,127.68645,,Asia__Tokyo
JP,CITY,Nakano-ku,150012,Tokyo,341985,13,35.71091,139.66248000000002,,Asia__Tokyo
JP,CITY,Nara-shi,149986,Nara Prefecture,369523,29,34.68506,135.80485,,Asia__Tokyo
JP,CITY,Narashino-shi,150418,Chiba Prefecture,173716,12,35.68091,140.03418,,Asia__Tokyo
JP,CITY,Narita,69494,Chiba Prefecture,132293,12,35.78333,140.31667,,Asia__Tokyo
JP,CITY,Nerima-ku,149988,Tokyo,741649,13,35.73551,139.65168,,Asia__Tokyo
JP,CITY,Neyagawa,69446,Ōsaka Prefecture,241340,27,34.76615,135.62759,4.0,Asia__Tokyo
JP,CITY,Neyagawa Shi,149987,Ōsaka Prefecture,241340,27,34.765390000000004,135.62696,,Asia__Tokyo
JP,CITY,Niigata,68624,Niigata Prefecture,796500,15,37.88637,139.00589,,Asia__Tokyo
JP,CITY,Niigata Shi,149965,Niigata Prefecture,796500,15,37.82738,139.03303,,Asia__Tokyo
JP,CITY,Niihama,67898,Ehime Prefecture,123059,38,33.96047,133.30522,,Asia__Tokyo
JP,CITY,Niiza-shi,149957,Saitama Prefecture,164083,11,35.79345,139.56559,,Asia__Tokyo
JP,CITY,Nishi-Tokyo-shi,68241,Tokyo,195164,13,35.72526,139.5383,,Asia__Tokyo
JP,CITY,Nishinomiya Shi,149967,Hyōgo Prefecture,487413,28,34.781940000000006,135.30247,,Asia__Tokyo
JP,CITY,Nishinomiya-hama,68264,Hyōgo Prefecture,468925,28,34.71562,135.33199,,Asia__Tokyo
JP,CITY,Nishio,67808,Aichi Prefecture,169926,23,34.86667,137.05,,Asia__Tokyo
JP,CITY,Nishitōkyō-shi,150872,Tokyo,205801,13,35.73485,139.54623999999998,,Asia__Tokyo
JP,CITY,Nobeoka,68662,Miyazaki Prefecture,121949,45,32.58333,131.66666999999998,,Asia__Tokyo
JP,CITY,Noda,68610,Chiba Prefecture,156423,12,35.94897,139.86793,,Asia__Tokyo
JP,CITY,Noda-shi,149951,Chiba Prefecture,156423,12,35.98516,139.86215,,Asia__Tokyo
JP,CITY,Numazu-shi,149985,Shizuoka Prefecture,204703,22,35.09491,138.86667,,Asia__Tokyo
JP,CITY,Obihiro,69649,Hokkaidō Prefecture,173890,01,42.91722,143.20443999999998,,Asia__Tokyo
JP,CITY,Odawara,68164,Kanagawa Prefecture,203035,14,35.255559999999996,139.15972,,Asia__Tokyo
JP,CITY,Okayama,68350,Okayama Prefecture,720865,33,34.65,133.93333,,Asia__Tokyo
JP,CITY,Okayama Shi,149930,Okayama Prefecture,720865,33,34.712509999999995,133.92328999999998,,Asia__Tokyo
JP,CITY,Okazaki-shi,149941,Aichi Prefecture,387294,23,34.95245,137.25783,,Asia__Tokyo
JP,CITY,Okinawa Shi,149940,Okinawa Prefecture,141462,47,26.35313,127.80753999999999,,Asia__Tokyo
JP,CITY,Onomichi,68546,Hiroshima Prefecture,144935,34,34.41667,133.2,,Asia__Tokyo
JP,CITY,Onomichi-shi,149938,Hiroshima Prefecture,144935,34,34.4263,133.16329,,Asia__Tokyo
JP,CITY,Osaka,68015,Ōsaka Prefecture,2740202,27,34.693740000000005,135.50218,,Asia__Tokyo
JP,CITY,Otaru,69391,Hokkaidō Prefecture,127224,01,43.189440000000005,141.00222,,Asia__Tokyo
JP,CITY,Otaru-shi,150477,Hokkaidō Prefecture,127224,01,43.156279999999995,141.02572,,Asia__Tokyo
JP,CITY,Oyama,67940,Tochigi Prefecture,167633,09,36.3,139.8,,Asia__Tokyo
JP,CITY,Saga Shi,149901,Saga Prefecture,236274,41,33.32558,130.2643,,Asia__Tokyo
JP,CITY,Sagamihara-shi,149905,Kanagawa Prefecture,722828,14,35.55,139.35,,Asia__Tokyo
JP,CITY,Saijō,69305,Ehime Prefecture,113801,38,33.91667,133.18333,,Asia__Tokyo
JP,CITY,Saijō-shi,149888,Ehime Prefecture,113801,38,33.861,133.10832,,Asia__Tokyo
JP,CITY,Saitama-shi,149783,Saitama Prefecture,1263979,11,35.861,139.64553999999998,,Asia__Tokyo
JP,CITY,Sakado,68426,Saitama Prefecture,101531,11,35.95694,139.38889,,Asia__Tokyo
JP,CITY,Sakado-shi,149896,Saitama Prefecture,101531,11,35.96776,139.40595,,Asia__Tokyo
JP,CITY,Sakai,68211,Ōsaka Prefecture,827971,27,34.58333,135.46667,,Asia__Tokyo
JP,CITY,Sakai Shi,149917,Ōsaka Prefecture,827971,27,34.531659999999995,135.4946,,Asia__Tokyo
JP,CITY,Sakata,68225,Yamagata Prefecture,100916,06,38.91667,139.855,,Asia__Tokyo
JP,CITY,Sakura,69312,Chiba Prefecture,182549,12,35.71667,140.23333,,Asia__Tokyo
JP,CITY,Sandachō,68697,Hyōgo Prefecture,132858,28,34.884440000000005,135.22693999999998,,Asia__Tokyo
JP,CITY,Sanjō Shi,149916,Niigata Prefecture,102489,15,37.54068,139.08983,,Asia__Tokyo
JP,CITY,Sano,68222,Tochigi Prefecture,115784,09,36.31667,139.58333000000002,,Asia__Tokyo
JP,CITY,Sapporo,69746,Hokkaidō Prefecture,1958756,01,43.06667,141.35,,Asia__Tokyo
JP,CITY,Sapporo-shi,150485,Hokkaidō Prefecture,1958756,01,43.06667,141.35,,Asia__Tokyo
JP,CITY,Sasebo Shi,149900,Nagasaki Prefecture,262093,42,33.18992,129.6896,,Asia__Tokyo
JP,CITY,Sayama,69111,Saitama Prefecture,160843,11,35.85295,139.41212,,Asia__Tokyo
JP,CITY,Sendai,69426,Miyagi Prefecture,1063103,04,38.26667,140.86667,57.0,Asia__Tokyo
JP,CITY,Setagaya-ku,149880,Tokyo,938205,13,35.646570000000004,139.65325,,Asia__Tokyo
JP,CITY,Seto,67908,Aichi Prefecture,134246,23,35.23333,137.1,,Asia__Tokyo
JP,CITY,Shibuya-ku,149862,Tokyo,234728,13,35.66404,139.69821000000002,,Asia__Tokyo
JP,CITY,Shimonoseki Shi,149861,Yamaguchi Prefecture,277718,35,34.17277,130.98766,,Asia__Tokyo
JP,CITY,Shimotoda,69725,Saitama Prefecture,118731,11,35.815,139.6853,,Asia__Tokyo
JP,CITY,Shinagawa-ku,149883,Tokyo,411070,13,35.60902,139.73017,,Asia__Tokyo
JP,CITY,Shinjuku-ku,149869,Tokyo,349511,13,35.69384,139.70355,,Asia__Tokyo
JP,CITY,Shizuoka-shi,149885,Shizuoka Prefecture,691185,22,35.201640000000005,138.31426000000002,,Asia__Tokyo
JP,CITY,Shūnan Shi,150655,Yamaguchi Prefecture,149632,35,34.15136,131.82498,,Asia__Tokyo
JP,CITY,Suginami-ku,149822,Tokyo,585186,13,35.69951,139.63641,,Asia__Tokyo
JP,CITY,Suita,68098,Ōsaka Prefecture,351630,27,34.76143,135.51567,,Asia__Tokyo
JP,CITY,Suita Shi,149849,Ōsaka Prefecture,381829,27,34.78556,135.51908999999998,,Asia__Tokyo
JP,CITY,Sumida-ku,149835,Tokyo,269627,13,35.71072,139.8015,,Asia__Tokyo
JP,CITY,Suzuka,68544,Mie Prefecture,195762,24,34.88333,136.58333000000002,,Asia__Tokyo
JP,CITY,Sōka,68433,Saitama Prefecture,250939,11,35.83643,139.79957,,Asia__Tokyo
JP,CITY,Sōka Shi,150778,Saitama Prefecture,250939,11,35.83868,139.80216000000001,,Asia__Tokyo
JP,CITY,Tachikawa-shi,149846,Tokyo,180880,13,35.71447,139.40453,,Asia__Tokyo
JP,CITY,Taitō-ku,150792,Tokyo,208562,13,35.71261,139.78,,Asia__Tokyo
JP,CITY,Tajimi,68079,Gifu Prefecture,113462,21,35.31667,137.13333,,Asia__Tokyo
JP,CITY,Tajimi-shi,149857,Gifu Prefecture,113462,21,35.33401,137.11258,,Asia__Tokyo
JP,CITY,Takamatsu,67818,Kagawa Prefecture,429352,37,34.33333,134.05,,Asia__Tokyo
JP,CITY,Takamatsu Shi,149844,Kagawa Prefecture,429352,37,34.26852,134.0545,,Asia__Tokyo
JP,CITY,Takaoka,68287,Toyama Prefecture,177005,16,36.75,137.01667,,Asia__Tokyo
JP,CITY,Takaoka Shi,149851,Toyama Prefecture,177005,16,36.74257,136.96263000000002,,Asia__Tokyo
JP,CITY,Takarazuka,68177,Hyōgo Prefecture,225008,28,34.79936,135.35697,,Asia__Tokyo
JP,CITY,Takasaki,67792,Gunma Prefecture,375229,10,36.33333,139.01667,,Asia__Tokyo
JP,CITY,Takasaki Shi,149845,Gunma Prefecture,375229,10,36.40538,138.89227,,Asia__Tokyo
JP,CITY,Takatsuki,67822,Ōsaka Prefecture,356388,27,34.84833,135.61678,,Asia__Tokyo
JP,CITY,Takatsuki Shi,149830,Ōsaka Prefecture,356388,27,34.880790000000005,135.60792,,Asia__Tokyo
JP,CITY,Tama-shi,149833,Tokyo,147832,13,35.63054,139.43976,,Asia__Tokyo
JP,CITY,Tochigi-shi,150841,Tochigi Prefecture,164492,09,36.41128,139.69357,,Asia__Tokyo
JP,CITY,Toda-shi,149819,Saitama Prefecture,141724,11,35.81477,139.65698999999998,,Asia__Tokyo
JP,CITY,Tokorozawa,68765,Saitama Prefecture,339435,11,35.79916,139.46903,,Asia__Tokyo
JP,CITY,Tokorozawa-shi,149806,Saitama Prefecture,341409,11,35.79968,139.45817,,Asia__Tokyo
JP,CITY,Tokushima,68133,Tokushima Prefecture,257718,36,34.06667,134.56667,,Asia__Tokyo
JP,CITY,Tokushima Shi,149818,Tokushima Prefecture,257718,36,34.04922,134.52358999999998,,Asia__Tokyo
JP,CITY,Tokuyama,67986,Yamaguchi Prefecture,101133,35,34.05,131.81667,,Asia__Tokyo
JP,CITY,Tokyo,68526,Tokyo,13942856,13,35.6895,139.69171,,Asia__Tokyo
JP,CITY,Tomakomai,68834,Hokkaidō Prefecture,174469,01,42.63694,141.60333,,Asia__Tokyo
JP,CITY,Tomakomai Shi,150473,Hokkaidō Prefecture,174469,01,42.68226,141.57948000000002,,Asia__Tokyo
JP,CITY,Tondabayashi Shi,149790,Ōsaka Prefecture,116851,27,34.488820000000004,135.59431,,Asia__Tokyo
JP,CITY,Tondabayashichō,68436,Ōsaka Prefecture,132873,27,34.50065,135.60211,,Asia__Tokyo
JP,CITY,Toride,69517,Ibaraki Prefecture,109595,08,35.9,140.08333000000002,,Asia__Tokyo
JP,CITY,Toride-shi,150379,Ibaraki Prefecture,109595,08,35.912859999999995,140.08008999999998,,Asia__Tokyo
JP,CITY,Toshima-ku,150830,Tokyo,300756,13,35.732459999999996,139.7154,,Asia__Tokyo
JP,CITY,Tottori-shi,149811,Tottori Prefecture,193908,31,35.43255,134.15576000000001,,Asia__Tokyo
JP,CITY,Toyama Shi,149788,Toyama Prefecture,420434,16,36.55146,137.29872,,Asia__Tokyo
JP,CITY,Toyohashi,68655,Aichi Prefecture,378374,23,34.76667,137.38333,,Asia__Tokyo
